order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
2451561,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451562,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451563,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451564,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451565,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451566,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451567,RBL BANK LTD.,delivered,08-08-2007,08-08-2007,08-08-2007,08-08-2007,08-08-2007
2451568,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451569,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451570,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451571,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451572,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451573,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451574,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451575,RBL BANK LTD.,delivered,09-08-2007,09-08-2007,09-08-2007,09-08-2007,09-08-2007
2451576,RBL BANK LTD.,delivered,10-08-2007,10-08-2007,10-08-2007,10-08-2007,10-08-2007
2451577,RBL BANK LTD.,delivered,10-08-2007,10-08-2007,10-08-2007,10-08-2007,10-08-2007
2451578,RBL BANK LTD.,delivered,10-08-2007,10-08-2007,10-08-2007,10-08-2007,10-08-2007
2451579,RBL BANK LTD.,delivered,10-08-2007,10-08-2007,10-08-2007,10-08-2007,10-08-2007
2451580,RBL BANK LTD.,delivered,10-08-2007,10-08-2007,10-08-2007,10-08-2007,10-08-2007
2451581,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451582,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451583,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451584,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451585,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451586,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451588,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451589,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451590,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451591,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451587,RBL BANK LTD.,delivered,11-08-2007,11-08-2007,11-08-2007,11-08-2007,11-08-2007
2451592,RBL BANK LTD.,delivered,14-08-2007,14-08-2007,14-08-2007,14-08-2007,14-08-2007
2451593,RBL BANK LTD.,delivered,14-08-2007,14-08-2007,14-08-2007,14-08-2007,14-08-2007
2451594,RBL BANK LTD.,delivered,14-08-2007,14-08-2007,14-08-2007,14-08-2007,14-08-2007
2451595,RBL BANK LTD.,delivered,14-08-2007,14-08-2007,14-08-2007,14-08-2007,14-08-2007
2451596,RBL BANK LTD.,delivered,14-08-2007,14-08-2007,14-08-2007,14-08-2007,14-08-2007
2451597,RBL BANK LTD.,delivered,16-08-2007,16-08-2007,16-08-2007,16-08-2007,16-08-2007
2451598,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451599,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451600,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451601,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451602,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451603,RBL BANK LTD.,delivered,16-08-2006,16-08-2006,16-08-2006,16-08-2006,16-08-2006
2451604,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451605,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451607,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451608,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451609,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451610,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451606,RBL BANK LTD.,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2451611,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451612,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451613,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451614,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451615,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451616,RBL BANK LTD.,delivered,21-08-2006,21-08-2006,21-08-2006,21-08-2006,21-08-2006
2451620,RBL BANK LTD.,delivered,23-08-2006,23-08-2006,23-08-2006,23-08-2006,23-08-2006
2451617,RBL BANK LTD.,delivered,23-08-2006,23-08-2006,23-08-2006,23-08-2006,23-08-2006
2451618,RBL BANK LTD.,delivered,23-08-2006,23-08-2006,23-08-2006,23-08-2006,23-08-2006
2451619,RBL BANK LTD.,delivered,23-08-2006,23-08-2006,23-08-2006,23-08-2006,23-08-2006
2451621,RBL BANK LTD.,delivered,24-08-2006,24-08-2006,24-08-2006,24-08-2006,24-08-2006
2451622,RBL BANK LTD.,delivered,24-08-2006,24-08-2006,24-08-2006,24-08-2006,24-08-2006
2451623,RBL BANK LTD.,delivered,24-08-2006,24-08-2006,24-08-2006,24-08-2006,24-08-2006
2451624,RBL BANK LTD.,delivered,24-08-2006,24-08-2006,24-08-2006,24-08-2006,24-08-2006
2451625,RBL BANK LTD.,delivered,24-08-2006,24-08-2006,24-08-2006,24-08-2006,24-08-2006
2451627,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451628,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451629,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451630,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451631,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451626,RBL BANK LTD.,delivered,28-08-2006,28-08-2006,28-08-2006,28-08-2006,28-08-2006
2451632,RBL BANK LTD.,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
2451633,RBL BANK LTD.,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
2451634,RBL BANK LTD.,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
2451636,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451637,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451638,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451635,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451639,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451640,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451641,RBL BANK LTD.,delivered,01-09-2006,01-09-2006,01-09-2006,01-09-2006,01-09-2006
2451642,RBL BANK LTD.,delivered,04-09-2006,04-09-2006,04-09-2006,04-09-2006,04-09-2006
2451643,RBL BANK LTD.,delivered,04-09-2006,04-09-2006,04-09-2006,04-09-2006,04-09-2006
2451644,RBL BANK LTD.,delivered,04-09-2006,04-09-2006,04-09-2006,04-09-2006,04-09-2006
2451645,RBL BANK LTD.,delivered,04-09-2006,04-09-2006,04-09-2006,04-09-2006,04-09-2006
2451646,RBL BANK LTD.,delivered,04-09-2006,04-09-2006,04-09-2006,04-09-2006,04-09-2006
2451647,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451648,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451649,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451650,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451651,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451652,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451653,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451654,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451655,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451656,RBL BANK LTD.,delivered,06-09-2006,06-09-2006,06-09-2006,06-09-2006,06-09-2006
2451657,RBL BANK LTD.,delivered,07-09-2006,07-09-2006,07-09-2006,07-09-2006,07-09-2006
2451658,RBL BANK LTD.,delivered,07-09-2006,07-09-2006,07-09-2006,07-09-2006,07-09-2006
2451659,RBL BANK LTD.,delivered,07-09-2006,07-09-2006,07-09-2006,07-09-2006,07-09-2006
2451660,RBL BANK LTD.,delivered,07-09-2006,07-09-2006,07-09-2006,07-09-2006,07-09-2006
2451661,RBL BANK LTD.,delivered,08-09-2006,08-09-2006,08-09-2006,08-09-2006,08-09-2006
2451662,RBL BANK LTD.,delivered,08-09-2006,08-09-2006,08-09-2006,08-09-2006,08-09-2006
2451663,RBL BANK LTD.,delivered,08-09-2006,08-09-2006,08-09-2006,08-09-2006,08-09-2006
2451664,RBL BANK LTD.,delivered,08-09-2006,08-09-2006,08-09-2006,08-09-2006,08-09-2006
2451665,RBL BANK LTD.,delivered,08-09-2006,08-09-2006,08-09-2006,08-09-2006,08-09-2006
2451666,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451667,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451668,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451669,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451670,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451671,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451672,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451673,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451674,RBL BANK LTD.,delivered,11-09-2006,11-09-2006,11-09-2006,11-09-2006,11-09-2006
2451675,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451676,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451677,RBL BANK LTD.,shipped,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451678,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451679,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451680,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451681,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451682,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451683,RBL BANK LTD.,delivered,12-09-2006,12-09-2006,12-09-2006,12-09-2006,12-09-2006
2451684,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451685,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451686,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451687,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451688,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451689,RBL BANK LTD.,delivered,13-09-2006,13-09-2006,13-09-2006,13-09-2006,13-09-2006
2451690,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451691,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451692,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451693,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451694,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451695,RBL BANK LTD.,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2451696,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451697,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451698,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451699,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451700,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451701,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451702,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451703,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451704,RBL BANK LTD.,delivered,15-09-2006,15-09-2006,15-09-2006,15-09-2006,15-09-2006
2451705,RBL BANK LTD.,delivered,18-09-2006,18-09-2006,18-09-2006,18-09-2006,18-09-2006
2451706,RBL BANK LTD.,delivered,18-09-2006,18-09-2006,18-09-2006,18-09-2006,18-09-2006
2451707,RBL BANK LTD.,delivered,18-09-2006,18-09-2006,18-09-2006,18-09-2006,18-09-2006
2451708,RBL BANK LTD.,delivered,18-09-2006,18-09-2006,18-09-2006,18-09-2006,18-09-2006
2451709,RBL BANK LTD.,delivered,18-09-2006,18-09-2006,18-09-2006,18-09-2006,18-09-2006
2451710,RBL BANK LTD.,delivered,19-09-2006,19-09-2006,19-09-2006,19-09-2006,19-09-2006
2451711,RBL BANK LTD.,delivered,19-09-2006,19-09-2006,19-09-2006,19-09-2006,19-09-2006
2451712,RBL BANK LTD.,delivered,19-09-2006,19-09-2006,19-09-2006,19-09-2006,19-09-2006
2451713,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451714,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451715,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451716,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451717,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451718,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451719,RBL BANK LTD.,delivered,20-09-2006,20-09-2006,20-09-2006,20-09-2006,20-09-2006
2451720,RBL BANK LTD.,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2451721,RBL BANK LTD.,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2451722,RBL BANK LTD.,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2451723,RBL BANK LTD.,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2451724,RBL BANK LTD.,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2451725,RBL BANK LTD.,delivered,25-09-2006,25-09-2006,25-09-2006,25-09-2006,25-09-2006
2451726,RBL BANK LTD.,delivered,25-09-2006,25-09-2006,25-09-2006,25-09-2006,25-09-2006
2451727,RBL BANK LTD.,delivered,25-09-2006,25-09-2006,25-09-2006,25-09-2006,25-09-2006
2451728,RBL BANK LTD.,delivered,25-09-2006,25-09-2006,25-09-2006,25-09-2006,25-09-2006
2451729,RBL BANK LTD.,delivered,25-09-2006,25-09-2006,25-09-2006,25-09-2006,25-09-2006
2451730,RBL BANK LTD.,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2451731,RBL BANK LTD.,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2451732,RBL BANK LTD.,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2451733,RBL BANK LTD.,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2451734,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451735,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451736,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451737,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451738,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451739,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451740,RBL BANK LTD.,delivered,28-09-2006,28-09-2006,28-09-2006,28-09-2006,28-09-2006
2451741,RBL BANK LTD.,delivered,29-09-2006,29-09-2006,29-09-2006,29-09-2006,29-09-2006
2451742,RBL BANK LTD.,delivered,29-09-2006,29-09-2006,29-09-2006,29-09-2006,29-09-2006
2451743,RBL BANK LTD.,delivered,29-09-2006,29-09-2006,29-09-2006,29-09-2006,29-09-2006
2387830,ROYALS ENTERPRISES,delivered,01-07-2006,01-07-2006,01-07-2006,01-07-2006,01-07-2006
2387829,ROYALS ENTERPRISES,delivered,01-07-2006,01-07-2006,01-07-2006,01-07-2006,01-07-2006
2387832,ROYALS ENTERPRISES,delivered,02-07-2006,02-07-2006,02-07-2006,02-07-2006,02-07-2006
2387833,ROYALS ENTERPRISES,delivered,02-07-2006,02-07-2006,02-07-2006,02-07-2006,02-07-2006
2387831,ROYALS ENTERPRISES,delivered,02-07-2006,02-07-2006,02-07-2006,02-07-2006,02-07-2006
2387834,ROYALS ENTERPRISES,delivered,04-07-2006,04-07-2006,04-07-2006,04-07-2006,04-07-2006
2387836,ROYALS ENTERPRISES,delivered,04-07-2006,04-07-2006,04-07-2006,04-07-2006,04-07-2006
2387837,ROYALS ENTERPRISES,delivered,04-07-2006,04-07-2006,04-07-2006,04-07-2006,04-07-2006
2387835,ROYALS ENTERPRISES,delivered,04-07-2006,04-07-2006,04-07-2006,04-07-2006,04-07-2006
2387838,ROYALS ENTERPRISES,delivered,11-07-2006,11-07-2006,11-07-2006,11-07-2006,11-07-2006
2387839,ROYALS ENTERPRISES,shipped,11-07-2006,11-07-2006,11-07-2006,11-07-2006,11-07-2006
2387840,ROYALS ENTERPRISES,shipped,13-07-2006,13-07-2006,13-07-2006,13-07-2006,13-07-2006
2387841,ROYALS ENTERPRISES,delivered,14-07-2006,14-07-2006,14-07-2006,14-07-2006,14-07-2006
2387842,ROYALS ENTERPRISES,delivered,14-07-2006,14-07-2006,14-07-2006,14-07-2006,14-07-2006
2387843,ROYALS ENTERPRISES,delivered,14-07-2006,14-07-2006,14-07-2006,14-07-2006,14-07-2006
2387844,ROYALS ENTERPRISES,delivered,18-07-2006,18-07-2006,18-07-2006,18-07-2006,18-07-2006
2387845,ROYALS ENTERPRISES,delivered,18-07-2006,18-07-2006,18-07-2006,18-07-2006,18-07-2006
2387846,ROYALS ENTERPRISES,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2387847,ROYALS ENTERPRISES,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2387848,ROYALS ENTERPRISES,delivered,10-08-2006,10-08-2006,10-08-2006,10-08-2006,10-08-2006
2387849,ROYALS ENTERPRISES,delivered,10-08-2006,10-08-2006,10-08-2006,10-08-2006,10-08-2006
2387850,ROYALS ENTERPRISES,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2387851,ROYALS ENTERPRISES,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2387852,ROYALS ENTERPRISES,delivered,18-08-2006,18-08-2006,18-08-2006,18-08-2006,18-08-2006
2387853,ROYALS ENTERPRISES,delivered,22-08-2006,22-08-2006,22-08-2006,22-08-2006,22-08-2006
2387854,ROYALS ENTERPRISES,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2387855,ROYALS ENTERPRISES,delivered,14-09-2006,14-09-2006,14-09-2006,14-09-2006,14-09-2006
2387856,ROYALS ENTERPRISES,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2387857,ROYALS ENTERPRISES,delivered,22-09-2006,22-09-2006,22-09-2006,22-09-2006,22-09-2006
2387858,ROYALS ENTERPRISES,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2387859,ROYALS ENTERPRISES,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2387860,ROYALS ENTERPRISES,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2387861,ROYALS ENTERPRISES,delivered,26-09-2006,26-09-2006,26-09-2006,26-09-2006,26-09-2006
2404511,S.T BANK,delivered,05-07-2006,05-07-2006,05-07-2006,05-07-2006,05-07-2006
2404512,S.T BANK,delivered,05-07-2006,05-07-2006,05-07-2006,05-07-2006,05-07-2006
2404513,S.T BANK,delivered,05-07-2006,05-07-2006,05-07-2006,05-07-2006,05-07-2006
2404514,S.T BANK,delivered,05-07-2006,05-07-2006,05-07-2006,05-07-2006,05-07-2006
2404515,S.T BANK,delivered,07-07-2006,07-07-2006,07-07-2006,07-07-2006,07-07-2006
2404516,S.T BANK,delivered,08-07-2006,08-07-2006,08-07-2006,08-07-2006,08-07-2006
2404517,S.T BANK,delivered,08-07-2006,08-07-2006,08-07-2006,08-07-2006,08-07-2006
2404518,S.T BANK,delivered,11-07-2006,11-07-2006,11-07-2006,11-07-2006,11-07-2006
2404519,S.T BANK,delivered,11-07-2006,11-07-2006,11-07-2006,11-07-2006,11-07-2006
2404520,S.T BANK,shipped,11-07-2006,11-07-2006,11-07-2006,11-07-2006,11-07-2006
2404521,S.T BANK,delivered,15-07-2006,15-07-2006,15-07-2006,15-07-2006,15-07-2006
2404522,S.T BANK,delivered,19-07-2006,19-07-2006,19-07-2006,19-07-2006,19-07-2006
2404523,S.T BANK,delivered,19-07-2006,19-07-2006,19-07-2006,19-07-2006,19-07-2006
2404524,S.T BANK,delivered,19-07-2006,19-07-2006,19-07-2006,19-07-2006,19-07-2006
2404525,S.T BANK,delivered,21-07-2006,21-07-2006,21-07-2006,21-07-2006,21-07-2006
2404526,S.T BANK,delivered,21-07-2006,21-07-2006,21-07-2006,21-07-2006,21-07-2006
2404527,S.T BANK,delivered,21-07-2006,21-07-2006,21-07-2006,21-07-2006,21-07-2006
2448479,S.T BANK,delivered,24-07-2006,24-07-2006,24-07-2006,24-07-2006,24-07-2006
2404528,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404529,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404530,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404531,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404532,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404533,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404534,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404535,S.T BANK,delivered,27-07-2006,27-07-2006,27-07-2006,27-07-2006,27-07-2006
2404536,S.T BANK,delivered,31-07-2006,31-07-2006,31-07-2006,31-07-2006,31-07-2006
2404537,S.T BANK,delivered,31-07-2006,31-07-2006,31-07-2006,31-07-2006,31-07-2006
2404538,S.T BANK,delivered,31-07-2006,31-07-2006,31-07-2006,31-07-2006,31-07-2006
2404542,S.T BANK,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2404543,S.T BANK,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2404544,S.T BANK,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2404545,S.T BANK,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2404546,S.T BANK,delivered,03-08-2006,03-08-2006,03-08-2006,03-08-2006,03-08-2006
2404547,S.T BANK,delivered,07-08-2006,07-08-2006,07-08-2006,07-08-2006,07-08-2006
2404548,S.T BANK,delivered,07-08-2006,07-08-2006,07-08-2006,07-08-2006,07-08-2006
2404549,S.T BANK,delivered,11-08-2006,11-08-2006,11-08-2006,11-08-2006,11-08-2006
2404550,S.T BANK,delivered,19-08-2006,19-08-2006,19-08-2006,19-08-2006,19-08-2006
2404551,S.T BANK,delivered,22-08-2006,22-08-2006,22-08-2006,22-08-2006,22-08-2006
2404552,S.T BANK,delivered,22-08-2006,22-08-2006,22-08-2006,22-08-2006,22-08-2006
2404553,S.T BANK,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
2404554,S.T BANK,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
2404555,S.T BANK,delivered,30-08-2006,30-08-2006,30-08-2006,30-08-2006,30-08-2006
