order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
2455167,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455168,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455169,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455170,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455171,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455172,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455173,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455174,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455175,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455176,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455177,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455178,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455179,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455180,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455181,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455182,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455183,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455184,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455185,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455186,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455187,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455188,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455189,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455190,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455191,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455192,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455193,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455194,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455195,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455196,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455197,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455198,3,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455199,4,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455200,5,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455201,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455202,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455203,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455204,3,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455205,4,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455206,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455207,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455208,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455209,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455210,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455211,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455212,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455213,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455214,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455215,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455216,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455217,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455218,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455219,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455220,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455221,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455222,3,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455223,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455224,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455225,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455226,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455227,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455228,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455229,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455230,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455231,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455232,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455233,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455234,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455235,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455236,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455237,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455238,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455239,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455240,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455241,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455242,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455243,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455244,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455245,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455246,2,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455247,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455248,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455249,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455250,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2455127,1,464,I.D.B.I BANK RAC,12-09-2010,34580,0
2453721,1,464,I.D.B.I BANK RAC,13-09-2010,34580,0
2453722,1,464,I.D.B.I BANK RAC,13-09-2010,34580,0
2453723,1,464,I.D.B.I BANK RAC,13-09-2010,34580,0
2453724,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453725,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453726,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453727,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453728,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453729,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453730,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453731,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453732,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453733,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453734,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453735,1,464,I.D.B.I BANK RAC,14-09-2010,34580,0
2453736,1,464,I.D.B.I BANK RAC,15-09-2010,34580,0
2453737,1,464,I.D.B.I BANK RAC,15-09-2010,34580,0
2453738,1,464,I.D.B.I BANK RAC,15-09-2010,34580,0
2453740,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453741,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453742,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453743,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453744,2,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453745,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453746,2,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453747,1,464,I.D.B.I BANK RAC,16-09-2010,34580,0
2453748,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453749,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453750,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453751,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453752,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453753,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453754,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453755,1,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453756,2,464,I.D.B.I BANK RAC,18-09-2010,34580,0
2453757,3,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453758,4,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453759,5,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453760,6,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453761,1,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453762,1,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453763,1,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453764,1,464,I.D.B.I BANK RAC,19-09-2010,34580,0
2453765,1,464,I.D.B.I BANK RAC,20-09-2010,34580,0
2453766,1,464,I.D.B.I BANK RAC,20-09-2010,34580,0
2453767,1,464,I.D.B.I BANK RAC,20-09-2010,34580,0
2453768,1,464,I.D.B.I BANK RAC,20-09-2010,34580,0
2453769,1,464,I.D.B.I BANK RAC,20-09-2010,34580,0
2453770,1,464,I.D.B.I BANK RAC,21-09-2010,34580,0
2453771,1,464,I.D.B.I BANK RAC,21-09-2010,34580,0
2453772,1,464,I.D.B.I BANK RAC,21-09-2010,34580,0
2453773,1,464,I.D.B.I BANK RAC,21-09-2010,34580,0
2453774,1,464,I.D.B.I BANK RAC,21-09-2010,34580,0
2453775,1,464,I.D.B.I BANK RAC,22-09-2010,34580,0
2453776,1,464,I.D.B.I BANK RAC,22-09-2010,34580,0
2453777,1,464,I.D.B.I BANK RAC,22-09-2010,34580,0
2453778,1,464,I.D.B.I BANK RAC,22-09-2010,34580,0
2453779,1,464,I.D.B.I BANK RAC,22-09-2010,34580,0
2453780,1,464,I.D.B.I BANK RAC,25-09-2010,34580,0
2453781,1,464,I.D.B.I BANK RAC,25-09-2010,34580,0
2453782,2,464,I.D.B.I BANK RAC,25-09-2010,34580,0
2453783,3,464,I.D.B.I BANK RAC,25-09-2010,34580,0
2453784,1,464,I.D.B.I BANK RAC,25-09-2010,34580,0
2453785,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2453786,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2453787,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455251,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455252,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455253,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455254,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455255,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455256,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455257,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455258,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455259,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455260,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455261,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455262,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455263,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455264,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455265,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455266,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455267,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455268,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455269,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455270,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455271,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455272,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455273,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455274,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455275,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455276,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455277,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455278,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455279,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455280,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455281,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455282,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455283,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455284,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455285,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455286,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455287,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455288,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455289,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455290,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455291,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455292,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455293,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455294,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455295,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455296,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455297,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455298,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455299,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455300,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455301,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455302,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455303,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455304,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455305,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455306,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455307,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455308,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455309,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455310,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455311,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455312,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455313,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455314,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455315,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455316,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455317,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455318,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455319,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455320,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455321,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455322,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455323,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455324,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455325,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455326,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455327,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455328,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455329,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455330,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455331,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455332,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455333,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455334,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455335,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455336,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455337,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455338,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455339,3,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455340,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455341,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455342,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455343,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455344,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455345,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455346,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455347,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455348,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455349,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455350,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455351,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455352,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455353,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455354,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455355,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455356,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455357,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455358,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455359,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455360,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455361,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455362,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455363,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455364,3,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455365,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455366,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455367,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455368,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455369,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455370,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455371,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455372,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455373,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455374,3,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455375,4,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455376,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455377,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455378,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455379,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455380,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455381,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455382,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455383,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455384,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455385,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455386,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455387,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455388,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455389,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455390,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455391,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455392,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455393,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455394,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455395,3,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455396,4,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455397,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455398,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455399,2,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2455400,1,464,I.D.B.I BANK RAC,26-09-2010,34580,0
2453788,2,464,I.D.B.I BANK RAC,27-09-2010,34580,0
2453789,1,464,I.D.B.I BANK RAC,27-09-2010,34580,0
2453790,1,464,I.D.B.I BANK RAC,27-09-2010,34580,0
2453791,1,464,I.D.B.I BANK RAC,27-09-2010,34580,0
2453792,1,464,I.D.B.I BANK RAC,28-09-2010,34580,0
2453793,2,464,I.D.B.I BANK RAC,28-09-2010,34580,0
2453794,1,464,I.D.B.I BANK RAC,29-09-2010,34580,0
2453795,1,464,I.D.B.I BANK RAC,29-09-2010,34580,0
2453796,1,464,I.D.B.I BANK RAC,29-09-2010,34580,0
2453797,2,464,I.D.B.I BANK RAC,29-09-2010,34580,0
2394720,1,191,I.D.B.I BANK RAJARAMPURI,01-07-2010,7845,0
2394721,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394722,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394723,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394725,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394726,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394727,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394728,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394729,1,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2394730,2,191,I.D.B.I BANK RAJARAMPURI,03-07-2010,7845,0
2448231,1,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
2448232,1,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
5419267,1,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
2394731,2,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
2394732,1,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
2394733,1,191,I.D.B.I BANK RAJARAMPURI,05-07-2010,7845,0
5419272,1,191,I.D.B.I BANK RAJARAMPURI,06-07-2010,7845,0
5419276,1,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394734,2,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394735,1,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394736,1,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394737,1,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394738,2,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
2394739,1,191,I.D.B.I BANK RAJARAMPURI,07-07-2010,7845,0
5419277,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394740,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394741,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394742,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394744,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394745,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
2394746,1,191,I.D.B.I BANK RAJARAMPURI,10-07-2010,7845,0
5419278,1,191,I.D.B.I BANK RAJARAMPURI,11-07-2010,7845,0
5419281,1,191,I.D.B.I BANK RAJARAMPURI,12-07-2010,7845,0
2394747,1,191,I.D.B.I BANK RAJARAMPURI,12-07-2010,7845,0
2394748,1,191,I.D.B.I BANK RAJARAMPURI,12-07-2010,7845,0
2394749,1,191,I.D.B.I BANK RAJARAMPURI,13-07-2010,7845,0
2394750,1,191,I.D.B.I BANK RAJARAMPURI,13-07-2010,7845,0
2394751,1,191,I.D.B.I BANK RAJARAMPURI,13-07-2010,7845,0
5419295,2,191,I.D.B.I BANK RAJARAMPURI,17-07-2010,7845,0
5419294,1,191,I.D.B.I BANK RAJARAMPURI,17-07-2010,7845,0
2394752,1,191,I.D.B.I BANK RAJARAMPURI,17-07-2010,7845,0
2394753,1,191,I.D.B.I BANK RAJARAMPURI,17-07-2010,7845,0
2394754,2,191,I.D.B.I BANK RAJARAMPURI,18-07-2010,7845,0
5641503,3,191,I.D.B.I BANK RAJARAMPURI,19-07-2010,7845,0
2394755,1,191,I.D.B.I BANK RAJARAMPURI,20-07-2010,7845,0
2394756,1,191,I.D.B.I BANK RAJARAMPURI,20-07-2010,7845,0
2394757,1,191,I.D.B.I BANK RAJARAMPURI,21-07-2010,7845,0
2394758,1,191,I.D.B.I BANK RAJARAMPURI,21-07-2010,7845,0
2394759,1,191,I.D.B.I BANK RAJARAMPURI,21-07-2010,7845,0
2394760,1,191,I.D.B.I BANK RAJARAMPURI,21-07-2010,7845,0
2394761,1,191,I.D.B.I BANK RAJARAMPURI,21-07-2010,7845,0
5419238,1,191,I.D.B.I BANK RAJARAMPURI,24-07-2010,7845,0
5641512,1,191,I.D.B.I BANK RAJARAMPURI,24-07-2010,7845,0
2448499,1,191,I.D.B.I BANK RAJARAMPURI,25-07-2010,7845,0
5641520,1,191,I.D.B.I BANK RAJARAMPURI,26-07-2010,7845,0
5641519,1,191,I.D.B.I BANK RAJARAMPURI,26-07-2010,7845,0
5641525,1,191,I.D.B.I BANK RAJARAMPURI,27-07-2010,7845,0
5641524,1,191,I.D.B.I BANK RAJARAMPURI,27-07-2010,7845,0
2394762,1,191,I.D.B.I BANK RAJARAMPURI,27-07-2010,7845,0
2394763,1,191,I.D.B.I BANK RAJARAMPURI,27-07-2010,7845,0
2394764,1,191,I.D.B.I BANK RAJARAMPURI,27-07-2010,7845,0
5641531,1,191,I.D.B.I BANK RAJARAMPURI,29-07-2010,7845,0
5641530,1,191,I.D.B.I BANK RAJARAMPURI,29-07-2010,7845,0
5641529,1,191,I.D.B.I BANK RAJARAMPURI,29-07-2010,7845,0
2394765,2,191,I.D.B.I BANK RAJARAMPURI,31-07-2010,7845,0
2394766,1,191,I.D.B.I BANK RAJARAMPURI,31-07-2010,7845,0
5641545,1,256,I.D.B.I BANK RAJARAMPURI,02-08-2010,6360,0
2394767,2,256,I.D.B.I BANK RAJARAMPURI,02-08-2010,6360,0
5641547,1,256,I.D.B.I BANK RAJARAMPURI,02-08-2010,6360,0
5641546,1,256,I.D.B.I BANK RAJARAMPURI,02-08-2010,6360,0
5641548,1,256,I.D.B.I BANK RAJARAMPURI,02-08-2010,6360,0
2394724,2,256,I.D.B.I BANK RAJARAMPURI,03-08-2010,6360,0
5641551,1,256,I.D.B.I BANK RAJARAMPURI,03-08-2010,6360,0
2448789,1,256,I.D.B.I BANK RAJARAMPURI,04-08-2010,6360,0
5641559,1,256,I.D.B.I BANK RAJARAMPURI,04-08-2010,6360,0
5641563,1,256,I.D.B.I BANK RAJARAMPURI,05-08-2010,6360,0
2450933,1,256,I.D.B.I BANK RAJARAMPURI,07-08-2010,6360,0
5641568,1,256,I.D.B.I BANK RAJARAMPURI,08-08-2010,6360,0
5641571,1,256,I.D.B.I BANK RAJARAMPURI,08-08-2010,6360,0
5641573,2,256,I.D.B.I BANK RAJARAMPURI,09-08-2010,6360,0
5641574,1,256,I.D.B.I BANK RAJARAMPURI,09-08-2010,6360,0
5641575,1,256,I.D.B.I BANK RAJARAMPURI,09-08-2010,6360,0
2394743,1,256,I.D.B.I BANK RAJARAMPURI,10-08-2010,6360,0
5641580,1,256,I.D.B.I BANK RAJARAMPURI,11-08-2010,6360,0
